movieId;title;genres;Title;Year;Rated;Released;Runtime;Genre;Director;Writer;Actors;Plot;Language;Country;Awards;Poster;Ratings;Metascore;imdbRating;imdbVotes;imdbID;Type;DVD;BoxOffice;Production;Website;Response;totalSeasons
3502;My Life;Drama;My Life;1993;PG-13;12 Nov 1993;117 min;Drama;Bruce Joel Rubin;Bruce Joel Rubin;Michael Keaton, Nicole Kidman, Bradley Whitford;A terminally ill man prepares for his death.;English;United States;;https://m.media-amazon.com/images/M/MV5BOTIzOTgyNjMtY2M2NC00ODFiLWFhNDAtNzUzMGJkZGQxODg3XkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}];;6.8;11,758;tt0107630;movie;24 Apr 2001;$27,804,899;;;True;
3504;Network;Comedy|Drama;Network;1976;R;27 Nov 1976;121 min;Drama;Sidney Lumet;Paddy Chayefsky;Faye Dunaway, William Holden, Peter Finch;A television network cynically exploits a deranged former anchor's ravings and revelations about the news media for its own profit, but finds that his message may be difficult to control.;English;United States;Won 4 Oscars. 20 wins & 26 nominations total;https://m.media-amazon.com/images/M/MV5BNzY0NjU5ODUtOTAzMC00NTU5LWJkZjctYWMyOWY2MTZmOWM1XkEyXkFqcGdeQXVyMTI3ODAyMzE2._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '83/100'}];83.0;8.1;161,848;tt0074958;movie;06 May 2005;$23,689,877;;;True;
3505;No Way Out;Thriller;No Way Out;1987;R;14 Aug 1987;114 min;Action, Crime, Drama;Roger Donaldson;Kenneth Fearing, Robert Garland;Kevin Costner, Gene Hackman, Sean Young;A coverup and witchhunt occur after a politician accidentally kills his mistress.;English, Russian;United States;;https://m.media-amazon.com/images/M/MV5BMzliYmFjZmYtMTQ4OS00MmM1LWI2NDItYWNkMTBhZWY2M2QwL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '77/100'}];77.0;7.1;42,073;tt0093640;movie;25 Apr 2000;$35,509,515;;;True;
3506;North Dallas Forty;Comedy|Drama;North Dallas Forty;1979;R;03 Aug 1979;119 min;Comedy, Drama, Sport;Ted Kotcheff;Peter Gent, Frank Yablans, Ted Kotcheff;Nick Nolte, Charles Durning, Mac Davis;A satire of American professional football in which a veteran pass-catcher's individuality and refusal to become part of the team family are bitterly resented by his disciplinarian coaches.;English;United States;1 win & 2 nominations;https://m.media-amazon.com/images/M/MV5BN2FhNGUwMGItMzFiZC00MmMwLTgyNDEtZjNhNDdkMDA4MzhlXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '80/100'}];80.0;6.9;5,595;tt0079640;movie;04 Sep 2007;$26,079,312;;;True;
3509;Black and White;Drama;Black and White;2010;;23 Apr 2010;90 min;Drama;Ahmet Boyacioglu;Ahmet Boyacioglu;Tuncel Kurtiz, Erkan Can, Sevval Sam;Different characters, who are regulars of the bar called Siyah Beyaz, lead a life with the theme of friendship, growing old and connecting to a place.;Turkish;Turkey;4 wins & 2 nominations;https://m.media-amazon.com/images/M/MV5BZmNiNjM1NmQtNjc0ZS00YTNlLWJiYTUtODE5MjRkZjMxMTQzXkEyXkFqcGdeQXVyMjExNjgyMTc@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}];;6.1;1,339;tt1636833;movie;;;;;True;
3510;Frequency;Drama|Thriller;Frequency;2000;PG-13;28 Apr 2000;118 min;Crime, Drama, Mystery;Gregory Hoblit;Toby Emmerich;Dennis Quaid, Jim Caviezel, Shawn Doyle;An accidental cross-time radio link connects father and son across 30 years. The son tries to save his father's life, but then must fix the consequences.;English;United States;2 wins & 8 nominations;https://m.media-amazon.com/images/M/MV5BOGE1YTBjMjgtNTM5NS00YTk0LWEzOTQtMjk1NWY0ZWI1NDY3XkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '67/100'}];67.0;7.4;110,803;tt0186151;movie;06 Nov 2001;$45,010,278;;;True;
3511;Ready to Rumble;Comedy;Ready to Rumble;2000;PG-13;07 Apr 2000;107 min;Comedy, Sport;Brian Robbins;Steven Brill;David Arquette, Oliver Platt, Scott Caan;Two slacker wrestling fans are devastated by the ousting of their favorite character by an unscrupulous promoter.;English;United States;1 nomination;https://m.media-amazon.com/images/M/MV5BMTYwMjYyOTA4OV5BMl5BanBnXkFtZTYwMDAyNjE3._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '23/100'}];23.0;5.3;14,731;tt0217756;movie;02 Oct 2001;$12,394,327;Warner Bros. Pictures;;True;
3512;Return to Me;Drama|Romance;Return to Me;2000;PG;07 Apr 2000;115 min;Comedy, Drama, Romance;Bonnie Hunt;Bonnie Hunt, Don Lake, Andrew Stern;David Duchovny, Minnie Driver, Carroll O'Connor;A man who falls in love with the woman who received his wife's heart must decide which woman it is who holds his heart.;English, Italian;United States;2 wins & 2 nominations;https://m.media-amazon.com/images/M/MV5BMjIwNDEzODU3Nl5BMl5BanBnXkFtZTcwMjI0NzU2NA@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '54/100'}];54.0;6.9;21,684;tt0122459;movie;13 Nov 2001;$32,722,798;Metro-Goldwyn-Mayer;;True;
3513;Rules of Engagement;Drama|Thriller;Rules of Engagement;2000;R;07 Apr 2000;128 min;Drama, Thriller, War;William Friedkin;Jim Webb, Stephen Gaghan;Tommy Lee Jones, Samuel L. Jackson, Guy Pearce;An attorney defends an officer on trial for ordering his troops to fire on civilians after they stormed a U.S. embassy in a Middle Eastern country.;English, Arabic;United Kingdom, Germany, Canada, United States;1 win & 2 nominations;https://m.media-amazon.com/images/M/MV5BNGZiYmU2YzAtY2YxZC00MWNlLTliYTgtYzczMGVjOGIxN2UwXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '45/100'}];45.0;6.4;48,798;tt0160797;movie;10 Oct 2000;$61,335,230;Paramount Pictures;;True;
3514;Joe Gould's Secret;Drama;Joe Gould's Secret;2000;R;26 May 2000;104 min;Drama;Stanley Tucci;Joseph Mitchell, Howard A. Rodman;Ian Holm, Stanley Tucci, Hope Davis;Around 1940, The New Yorker staff writer Joe Mitchell meets Joe Gould, a Greenwich Village character, who is writing a voluminous Oral History of the World, a record of twenty thousand conversations he's overheard.;English;United States;;https://m.media-amazon.com/images/M/MV5BMTY2OTk4MTQ1NV5BMl5BanBnXkFtZTcwNDYzNDQzMQ@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '74/100'}];74.0;6.6;1,613;tt0172632;movie;;$468,684;;;True;
3515;Me Myself I;Comedy;Me Myself I;1999;R;06 Oct 1999;104 min;Comedy, Romance;Pip Karmel;Pip Karmel;Rachel Griffiths, David Roberts, Sandy Winton;Pamela Drury is unhappy and alone. On her birthday she stumbles across a photo of Robert Dickson and wonders what would've happened had she said yes to his proposal. A freak accident causes Pamela to live out the life she could've...;English;France, Australia;3 wins & 6 nominations;https://m.media-amazon.com/images/M/MV5BMTY4NzY4ODgwNl5BMl5BanBnXkFtZTYwMzI0NDg4._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '46/100'}];46.0;6.7;2,641;tt0183503;movie;30 Jul 2013;$369,975;;;True;
3516;Bell, Book and Candle;Comedy|Romance;Bell Book and Candle;1958;Approved;19 Dec 1958;106 min;Comedy, Fantasy, Romance;Richard Quine;Daniel Taradash, John Van Druten;James Stewart, Kim Novak, Jack Lemmon;A modern-day witch likes her neighbor but despises his fiancée, so she enchants him to love her instead.;English, French;United States;Nominated for 2 Oscars. 4 nominations total;https://m.media-amazon.com/images/M/MV5BMDQ3ODM1YzYtYTZiMy00YWQxLWE2MzAtYWVlM2Q5OWRhYmExXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}];;6.8;11,879;tt0051406;movie;28 Mar 2000;;;;True;
3517;Bells, The;Crime|Drama;Sniffles Bells the Cat;1941;Approved;01 Feb 1941;8 min;Animation, Family, Short;Chuck Jones;Rich Hogan;Margaret Hill-Talbot, Marjorie Tarlton;Sniffles the mouse's friends talk him into putting a bell around the neck of the troublesome house cat.;English;United States;;https://m.media-amazon.com/images/M/MV5BNmQ3OGExNWEtMzYzNi00NzMwLThiYWMtOGU0MjkyYjUzNDU4XkEyXkFqcGdeQXVyNjMxMzM3NDI@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}];;6.2;188;tt0034206;movie;;;;;True;
3519;Force 10 from Navarone;Action|War;Force 10 from Navarone;1978;PG;08 Dec 1978;118 min;Action, Drama, War;Guy Hamilton;Alistair MacLean, Robin Chapman, Carl Foreman;Harrison Ford, Robert Shaw, Edward Fox;During World War II, several oddly assorted military experts are teamed in a mission to raid and destroy a bridge vital to enemy strategy.;English, Croatian, German, Serbian;United Kingdom;1 nomination;https://m.media-amazon.com/images/M/MV5BYTNjZGYyYzktMDYyOC00NDMwLTg3MGItNjU2MGQwN2I5MjlhXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '42/100'}];42.0;6.4;18,707;tt0077572;movie;28 Mar 2000;$7,230,000;;;True;
3520;How to Stuff a Wild Bikini;Comedy;How to Stuff a Wild Bikini;1965;Not Rated;14 Jul 1965;93 min;Comedy, Musical;William Asher;William Asher, Leo Townsend;Annette Funicello, Dwayne Hickman, Brian Donlevy;"Frankie, on naval-reserve duty in Tahiti, doesn't trust Dee Dee to stay faithful, so he hires Bwana, a witch doctor, to help. Bwana conjures up a floating bikini, ""stuffs"" it with Cassandra, and sends her to distract advertising e...";English, Italian, German, French;United States;;https://m.media-amazon.com/images/M/MV5BMTMwNjY0MzU4OF5BMl5BanBnXkFtZTcwMzMzODE0NA@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}];;4.7;1,530;tt0059287;movie;04 May 2005;;American International Pictures;;True;
3521;Mystery Train;Comedy|Crime|Drama;Mystery Train;1989;R;17 Nov 1989;110 min;Comedy, Crime, Drama;Jim Jarmusch;Jim Jarmusch;Masatoshi Nagase, Yûki Kudô, Screamin' Jay Hawkins;Three stories are connected by a Memphis hotel and the spirit of Elvis Presley.;English, Japanese, Italian;United States, Japan;1 win & 8 nominations;https://m.media-amazon.com/images/M/MV5BNjcyMDYyM2ItYzFlNy00N2FmLTljNTAtODllZjZhNWIwMTVlXkEyXkFqcGdeQXVyNzM0MTUwNTY@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '80/100'}];80.0;7.5;29,115;tt0097940;movie;15 Jun 2010;$1,541,218;;;True;
3523;Taffin;Action|Thriller;Taffin;1988;R;26 Feb 1988;96 min;Action, Thriller;Francis Megahy;David Ambrose, Lyndon Mallet;Pierce Brosnan, Ray McAnally, Alison Doody;An Irish tough-guy debt collector is asked by his local community to help rid the town of developers bent on building a chemical plant on the outskirts of town. The developers are ruthless and have sent their heavies into town to ...;Irish Gaelic, English;United Kingdom, Ireland, United States;;https://m.media-amazon.com/images/M/MV5BNzgzNzY1MTA0NF5BMl5BanBnXkFtZTcwODM2NzI5NA@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}];;5.6;1,952;tt0096211;movie;13 Jan 2015;$159,969;;;True;
3524;Arthur;Comedy|Romance;Arthur;2011;PG-13;08 Apr 2011;110 min;Comedy, Romance;Jason Winer;Peter Baynham, Steve Gordon;Russell Brand, Helen Mirren, Jennifer Garner;A drunken playboy stands to lose a wealthy inheritance when he falls for a woman his family doesn't like.;English;United States;3 wins & 6 nominations;https://m.media-amazon.com/images/M/MV5BMzMwMTUwMDkwOV5BMl5BanBnXkFtZTcwMjg1MDg0NA@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '36/100'}];36.0;5.7;52,293;tt1334512;movie;15 Jul 2011;$33,035,397;;;True;
3525;Bachelor Party;Comedy;Bachelor Party;1984;R;29 Jun 1984;105 min;Comedy;Neal Israel;Bob Israel, Neal Israel, Pat Proft;Tom Hanks, Tawny Kitaen, Adrian Zmed;A soon-to-be-married man's friends throw him the ultimate bachelor party.;English, Japanese;United States;;https://m.media-amazon.com/images/M/MV5BMDU1MzM1NmQtMzFkMC00NTFmLWI3MTYtNzE2MzAyMjA2MmIwXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}, {'Source': 'Metacritic', 'Value': '56/100'}];56.0;6.3;40,916;tt0086927;movie;05 Jun 2001;$38,435,947;;;True;
3526;Parenthood;Comedy|Drama;Parenthood;1989;PG-13;02 Aug 1989;124 min;Comedy, Drama;Ron Howard;Lowell Ganz, Babaloo Mandel, Ron Howard;Steve Martin, Mary Steenburgen, Dianne Wiest;Three Buckman siblings attempt to raise their children - each in their own different style - and deal with the joys and sorrows that the process brings.;English, Spanish;United States;Nominated for 2 Oscars. 4 wins & 14 nominations total;https://m.media-amazon.com/images/M/MV5BMTQ3OTIwNzI2OV5BMl5BanBnXkFtZTgwNjgwNTcxMTE@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '82/100'}];82.0;7.1;51,906;tt0098067;movie;19 May 2009;$100,047,830;;;True;
3527;Predator;Action|Sci-Fi|Thriller;Predator;1987;R;12 Jun 1987;107 min;Action, Adventure, Horror;John McTiernan;Jim Thomas, John Thomas;Arnold Schwarzenegger, Carl Weathers, Kevin Peter Hall;A team of commandos on a mission in a Central American jungle find themselves hunted by an extraterrestrial warrior.;English, Spanish, Russian;United States, Mexico;Nominated for 1 Oscar. 3 wins & 6 nominations total;https://m.media-amazon.com/images/M/MV5BY2QwYmFmZTEtNzY2Mi00ZWMyLWEwY2YtMGIyNGZjMWExOWEyXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '47/100'}];47.0;7.8;429,982;tt0093773;movie;26 Dec 2000;$59,735,548;;;True;
3530;Smoking/No Smoking;Comedy;Smoking/No Smoking;1993;;15 Dec 1993;298 min;Comedy, Drama;Alain Resnais;Alan Ayckbourn, Jean-Pierre Bacri, Anne Dutter;Sabine Azéma, Pierre Arditi, Peter Hudson;An examination of the possible consequences of a certain event.;French;France, Italy, Switzerland;11 wins & 8 nominations;https://m.media-amazon.com/images/M/MV5BMTQ3MDcxZGMtYjk5YS00OTQwLWEwNmYtOGEyMGJmMzY1MTMwXkEyXkFqcGdeQXVyMTA0MTM5NjI2._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}];;7.4;1,864;tt0108167;movie;;$57,033;;;True;
3531;All the Vermeers in New York;Comedy|Drama|Romance;All the Vermeers in New York;1990;;04 Apr 1991;87 min;Comedy, Drama, Romance;Jon Jost;Jon Jost;Emmanuelle Chaulet, Stephen Lack, Katie Garner;Anna, a French actress, is approached by financial broker Mark in the Vermeer room of a New York gallery. However, romance does not ensue.;English;United States;2 wins & 2 nominations;https://m.media-amazon.com/images/M/MV5BMTI5NDExMjkzOF5BMl5BanBnXkFtZTcwMDgxMjIyMQ@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}];;6.4;1,027;tt0099014;movie;;;;;True;
3534;28 Days;Comedy;28 Days;2000;PG-13;14 Apr 2000;103 min;Comedy, Drama;Betty Thomas;Susannah Grant;Sandra Bullock, Viggo Mortensen, Dominic West;A big-city newspaper columnist is forced to enter a drug and alcohol rehab center after ruining her sister's wedding and crashing a stolen limousine.;English;United States;1 win;https://m.media-amazon.com/images/M/MV5BMDlkMmE5ZTEtNTA0YS00OTBjLTgyYmEtMGExMzJkOTRjNDg4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '46/100'}];46.0;6.1;51,582;tt0191754;movie;03 Jun 2003;$37,170,488;;;True;
3535;American Psycho;Comedy|Horror|Thriller;American Psycho;2000;R;14 Apr 2000;102 min;Crime, Drama, Horror;Mary Harron;Bret Easton Ellis, Mary Harron, Guinevere Turner;Christian Bale, Justin Theroux, Josh Lucas;A wealthy New York City investment banking executive, Patrick Bateman, hides his alternate psychopathic ego from his co-workers and friends as he delves deeper into his violent, hedonistic fantasies.;English, Spanish, Cantonese;United States, Canada;8 wins & 13 nominations;https://m.media-amazon.com/images/M/MV5BZTM2ZGJmNjQtN2UyOS00NjcxLWFjMDktMDE2NzMyNTZlZTBiXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '64/100'}];64.0;7.6;639,695;tt0144084;movie;21 Jun 2005;$15,070,285;;;True;
3536;Keeping the Faith;Comedy|Romance;Keeping the Faith;2000;PG-13;14 Apr 2000;128 min;Comedy, Drama, Romance;Edward Norton;Stuart Blumberg;Ben Stiller, Edward Norton, Jenna Elfman;Two friends, a priest and a rabbi, fall in love with the same woman they knew in their youth, but the religious position of both men denies them romance.;English, Hebrew, Spanish;United States;2 wins & 6 nominations;https://m.media-amazon.com/images/M/MV5BMTMxNzg3MzQ3Nl5BMl5BanBnXkFtZTYwOTY4Nzc5._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '60/100'}];60.0;6.4;52,394;tt0171433;movie;01 Jun 2004;$37,047,880;Touchstone Pictures;;True;
3537;Where the Money Is;Comedy|Drama;Where the Money Is;2000;PG-13;14 Apr 2000;89 min;Drama, Comedy, Crime;Marek Kanievska;E. Max Frye, Topper Lilien, Carroll Cartwright;Paul Newman, Linda Fiorentino, Dermot Mulroney;Old bank robber Henry, paralyzed from a stroke, is moved from a prison hospital to a retirement home, where Carol is a nurse. She doesn't believe he's paralyzed and sees him as a way out of her boring life.;English;Germany, United States, United Kingdom, Canada;;https://m.media-amazon.com/images/M/MV5BNmY2ZTM0NjYtOTlhZC00YjA2LThjZTktOTUwMDExZjM3ZjU0XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '49/100'}];49.0;6.3;6,197;tt0149367;movie;15 Jan 2020;$5,661,798;USA Films, Universal Pictures;;True;
3538;East is East;Comedy;East Is East;1999;R;02 Jun 2000;96 min;Comedy, Drama;Damien O'Donnell;Ayub Khan-Din;Om Puri, Linda Bassett, Jordan Routledge;In early 1970s England, a Pakistani father finds the authority he has previously maintained challenged by his increasingly Anglicized children.;English, Urdu;United Kingdom;Won 1 BAFTA Award16 wins & 14 nominations total;https://m.media-amazon.com/images/M/MV5BMjdmYzk1OGEtZjRmNC00MDEwLTkzOTgtNjgwOTUxZGU4MTQ1XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '74/100'}];74.0;6.9;19,580;tt0166175;movie;17 Mar 2017;$4,177,818;Miramax Films;;True;
3540;Passion of Mind;Romance|Thriller;Passion of Mind;2000;PG-13;02 Jun 2000;105 min;Drama, Mystery, Romance;Alain Berliner;Ron Bass, David Field;Demi Moore, Eloise Eonnet, Hadrian Dagannaud-Brouard;A psychological romantic thriller where fantasy and reality become indistinguishable for a woman leading a double life in her dreams.;English, French;United States;1 nomination;https://m.media-amazon.com/images/M/MV5BNWNkYjYwOWUtNThmZS00YzYwLTk4ZGUtZmY5MTBjNDc1NjMwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '28/100'}];28.0;5.5;3,487;tt0160644;movie;01 Nov 2016;$769,272;Paramount Pictures;;True;
3541;Third World Cop;Action;Third World Cop;1999;R;14 Apr 2000;98 min;Action, Drama, Thriller;Chris Browne;Suzanne Fenn, Chris Browne, Chris Salewicz;Paul Campbell, Mark Danvers, Carl Bradshaw;A police officer returns to his neighborhood in Kingston, Jamaica to find himself in conflict with his childhood friend who is now the right-hand-man of the local gang-lord in a gun-running racket. Jamaica's highest-grossing film ...;English;Jamaica;;https://m.media-amazon.com/images/M/MV5BMTI0NzM1MTQ0NF5BMl5BanBnXkFtZTcwNzcxMDgyMQ@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '21%'}, {'Source': 'Metacritic', 'Value': '28/100'}];28.0;6.2;456;tt0179063;movie;29 Aug 2000;$40,717;;;True;
3542;Coming Apart;Drama;Coming Apart;1969;Not Rated;14 Jul 2004;110 min;Drama;Milton Moses Ginsberg;Milton Moses Ginsberg;Rip Torn, Sally Kirkland, Robert Blankshine;Psychiatrist installs a concealed movie camera in his apartment to record the screwed-up lives of the women who visit him.;English;United States;;https://m.media-amazon.com/images/M/MV5BMTUyNzg1MDc3OF5BMl5BanBnXkFtZTcwODEzOTEyMQ@@._V1_SX300.jpg;[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}];;6.6;503;tt0064180;movie;11 Jun 2007;;Kino Video, Gémini Films [fr], Kaleidoscope Films;;True;
